Recipe_title,url,Carbohydrates,Energy,Protein,Fats,vegan,pescetarian,lacto_vegetarian,non_vegetarian,Region
"Grilled Chicken Marinated in Cumin, Lemon and Garlic",http://www.geniuskitchen.com/recipe/grilled-chicken-marinated-in-cumin-lemon-and-garlic-34781,22.9504,585.714,3.3897,56.1801,0,0,0,1,Northern Africa
"Orange, Arugula, and Kalamata Olive Salad",http://www.geniuskitchen.com/recipe/orange-arugula-and-kalamata-olive-salad-341295,74.3384,318.5716,11.1262,2.0386,1,1,0,0,Italian
Mexican Squash,http://www.geniuskitchen.com/recipe/mexican-squash-235285,98.8023,598.0179,14.5871,17.5418,0,0,1,0,Mexican
Mexican Sauce for Chiles Rellenos,http://www.geniuskitchen.com/recipe/mexican-sauce-for-chiles-rellenos-461999,35.9925,395.3844,6.2667,28.463,1,1,0,0,Mexican
Nigerian Mango & Banana Sundae,http://www.geniuskitchen.com/recipe/nigerian-mango-banana-sundae-310190,136.0495,534.11,6.7987,2.3092,0,0,0,1,Rest Africa
Chicken and Herbs in White Wine,http://allrecipes.com/recipe/62352/chicken-and-herbs-in-white-wine/,33.575,478.6781,20.5074,31.6164,0,0,0,1,US
Greek Yogurt Banana Pancakes,http://www.geniuskitchen.com/recipe/greek-yogurt-banana-pancakes-448253,54.2984,336.296,8.7325,12.2475,0,0,0,1,Greek
Crispy Corn Chicken Bake,http://www.geniuskitchen.com/recipe/crispy-corn-chicken-bake-438200,5.8212,590.4,30.293,49.9252,0,0,0,1,Australian
Scarfies Delicious Baked Carrots,http://www.geniuskitchen.com/recipe/scarfies-delicious-baked-carrots-51157,48.5727,413.94,11.5857,22.5216,0,0,1,0,Australian
Pane Ricco (Rich Bread),http://www.geniuskitchen.com/recipe/pane-ricco-rich-bread-463546,71.8488,554.54,4.2568,28.052,0,0,0,1,Italian
Butterscotch Amarula Cream,http://www.geniuskitchen.com/recipe/butterscotch-amarula-cream-205571,6.2822,311.2486,13.8168,27.3174,0,0,1,0,Rest Africa
Hot Mexican Cheese Dip,http://www.geniuskitchen.com/recipe/hot-mexican-cheese-dip-59266,33.2179,560.7666,2.5549,47.266,0,0,1,0,Mexican
Buckin' Hot Sauce,http://www.geniuskitchen.com/recipe/buckin-hot-sauce-198633,100.926,461.803,16.6854,3.9537,0,0,0,1,Mexican
Spinach and Potato Pie,http://allrecipes.com/recipe/60396/spinach-and-potato-pie/,19.2962,452.6941,27.6122,30.4453,0,0,0,1,US
Kashmiri Kofta,http://www.geniuskitchen.com/recipe/kashmiri-kofta-8946,35.0776,513.089,23.7345,30.8399,0,0,0,1,Indian Subcontinent
Hot Vegetarian Tacos,http://www.geniuskitchen.com/recipe/hot-vegetarian-tacos-374779,33.6792,540.9083,68.7192,15.6489,0,0,0,1,Mexican
Asparagus and Goat Cheese Quesadillas,http://allrecipes.com/recipe/72227/asparagus-and-goat-cheese-quesadillas/,11.4073,558.8473,39.6844,40.6521,0,0,0,1,Australian
Frijole Rabbit (Mexican Rarebit),http://www.geniuskitchen.com/recipe/frijole-rabbit-mexican-rarebit-287405,119.8083,591.481,20.0475,13.1326,0,0,1,0,Mexican
Eggplant With Garlic Sauce,http://www.geniuskitchen.com/recipe/eggplant-with-garlic-sauce-522025,17.1987,330.279,4.0358,28.0394,0,0,0,1,Chinese and Mongolian
Almond Sweets,http://www.geniuskitchen.com/recipe/almond-sweets-290426,34.1637,391.372,23.8475,16.7635,0,0,0,1,Italian
German Sausage Fry,http://www.geniuskitchen.com/recipe/german-sausage-fry-211294,14.944,415.696,1.76,40.96,0,0,0,1,Deutschland
Cucumber Soup ( Soppa På Gurka),http://www.geniuskitchen.com/recipe/cucumber-soup-soppa-p-gurka-117612,39.9153,343.5198,9.7811,19.182,0,0,0,1,Scandinavian
Double Mushroom Chicken,http://www.geniuskitchen.com/recipe/double-mushroom-chicken-366902,12.0461,581.339,12.267,53.9845,0,0,0,1,Canadian
Onion Sauce II,http://www.geniuskitchen.com/recipe/onion-sauce-ii-131554,64.6764,572.675,23.3401,25.6327,0,0,1,0,Scandinavian
Real Italian Calzones,http://allrecipes.com/recipe/18874/real-italian-calzones/,9.554,433.954,21.6752,34.4042,0,0,0,1,Italian
Versatile Eggplant Casserole,http://www.geniuskitchen.com/recipe/versatile-eggplant-casserole-294515,65.6785,589.8294,24.4047,30.5322,0,0,1,0,Italian
Tibetan Green Beans With Potatoes (Tema),http://www.geniuskitchen.com/recipe/tibetan-green-beans-with-potatoes-tema-302511,44.6801,312.5299,10.8447,14.2339,0,0,0,1,Indian Subcontinent
Moroccan Blood Orange Sorbet,http://www.geniuskitchen.com/recipe/moroccan-blood-orange-sorbet-174910,136.1353,545.0387,0.2505,0.2444,0,0,0,1,Northern Africa
Sangria (White),http://allrecipes.com/recipe/237946/sangria-white/,107.2919,419.2708,2.0038,0.5028,1,1,0,0,Spanish and Portuguese
Milli Jhooli Sabji - Mixed Vegetables,http://www.geniuskitchen.com/recipe/milli-jhooli-sabji-mixed-vegetables-92258,48.2018,416.7674,11.9528,24.2017,0,0,0,1,Indian Subcontinent
Grilled Asparagus,http://allrecipes.com/recipe/17445/grilled-asparagus/,0,522.8076,89.7602,15.7667,0,0,0,1,Canadian
Best Carrot Soup,http://www.geniuskitchen.com/recipe/best-carrot-soup-63102,45.7476,517.116,29.1636,25.9957,0,0,0,1,Canadian
Roast Eggplant Salad With Goat Cheese,http://www.geniuskitchen.com/recipe/roast-eggplant-salad-with-goat-cheese-432295,63.4401,555.3907,31.2084,20.655,0,0,0,1,Northern Africa
Sweet Sausage Marsala,http://allrecipes.com/recipe/75705/sweet-sausage-marsala/,8.1318,438.464,90.7965,2.3641,0,0,0,1,Italian
Out of Desperation... Flour Tortillas,http://www.geniuskitchen.com/recipe/out-of-desperation-flour-tortillas-513631,1.3571,407.1413,0.5076,45.402,0,0,0,1,Mexican
"Peaches and Ice Cream, Tempted yet ?",http://www.geniuskitchen.com/recipe/peaches-and-ice-cream-tempted-yet-173393,23.493,470.97,84.6808,2.353,0,0,0,1,Australian
Welsh Salad Dressing,http://www.geniuskitchen.com/recipe/welsh-salad-dressing-424190,32.9712,348.0345,13.4155,16.0895,0,0,0,1,UK
Cherry Chimichangas,http://www.geniuskitchen.com/recipe/cherry-chimichangas-371394,109.5621,484.3335,7.5094,1.4605,0,0,0,1,Mexican
Cantonese Duck,http://www.geniuskitchen.com/recipe/cantonese-duck-40872,105.4851,401.7425,2.6111,0.467,0,0,0,1,Chinese and Mongolian
Spanish Quinoa,http://www.geniuskitchen.com/recipe/spanish-quinoa-513435,59.0638,355.948,13.0732,8.4863,0,0,0,1,Spanish and Portuguese
Pullum Frontonianum (Apicus Chicken),http://allrecipes.com/recipe/8638/pullum-frontonianum-apicus-chicken/,41.6011,413.5533,3.2599,29.2324,0,0,0,1,Italian
Breakfast-Dessert Jaffle,http://www.geniuskitchen.com/recipe/breakfast-dessert-jaffle-166525,58.3496,338.78,9.8989,9.9901,0,0,0,1,Australian
Cacio e Pepe e Fagioli and Stuff,http://allrecipes.com/recipe/229240/cacio-e-pepe-e-fagioli-and-stuff/,45.8917,466.2551,33.9348,17.8439,0,0,1,0,Italian
Lime-Cilantro Shrimp,http://www.geniuskitchen.com/recipe/lime-cilantro-shrimp-8733,0,385.3342,91.1202,2.312,0,1,0,0,Mexican
Mushroom and Brie Melts,http://www.geniuskitchen.com/recipe/mushroom-and-brie-melts-251047,37.2622,461.529,17.3642,29.8358,0,0,0,1,Australian
Golden Mushroom Soup,http://www.geniuskitchen.com/recipe/golden-mushroom-soup-34079,48.0435,381.7116,14.4547,18.9462,0,0,0,1,Canadian
Light Tuscan Garlic Chicken,http://allrecipes.com/recipe/233654/light-tuscan-garlic-chicken/,28.1535,415.3614,50.8534,12.2444,0,0,0,1,Italian
Roasted Corn Chipotle Tomato Pico De Gallo,http://www.geniuskitchen.com/recipe/roasted-corn-chipotle-tomato-pico-de-gallo-504449,32.6351,364.2741,2.9966,27.3221,1,1,0,0,Mexican
Beef Lo Mein Ww,http://www.geniuskitchen.com/recipe/beef-lo-mein-ww-228258,22.3165,526.5416,96.4325,3.3742,0,0,0,1,South American
Nancy's Baked Spaghetti Squash,http://allrecipes.com/recipe/239268/nancys-baked-spaghetti-squash/,54.3022,553.8498,26.3064,27.7518,0,0,0,1,Italian
Quick Scampi with Cream Sauce,http://www.geniuskitchen.com/recipe/quick-scampi-with-cream-sauce-81146,3.6881,331.165,1.9482,35.1996,0,0,0,1,Italian
Spiced Moong Beans,http://allrecipes.com/recipe/235350/spiced-moong-beans/,43.9637,440.3139,8.2754,29.9938,0,0,0,1,Indian Subcontinent
Beef in Red Wine Gravy,http://www.geniuskitchen.com/recipe/beef-in-red-wine-gravy-209844,12.492,354.95,68.6625,1.769,0,0,0,1,South American
Honey Roasted Carrots - Variations,http://www.geniuskitchen.com/recipe/honey-roasted-carrots-variations-341648,30.0527,373.7012,3.4205,28.5386,0,0,0,1,Canadian
Irish Peanut Butter Potato Candy,http://allrecipes.com/recipe/220483/irish-peanut-butter-potato-candy/,10.88,389.12,15.6608,34.6688,0,0,0,1,Irish
"Low-Fat Rosemary, Red Onion & Parmesan Focaccia",http://www.geniuskitchen.com/recipe/low-fat-rosemary-red-onion-parmesan-focaccia-514200,36.4538,310.2687,9.5995,14.6023,0,0,0,1,Italian
Rabbit With Rosemary,http://www.geniuskitchen.com/recipe/rabbit-with-rosemary-483984,34.277,489.8028,6.1955,39.3723,0,0,0,1,Spanish and Portuguese
Dutch Brown Potato  Chowder,http://www.geniuskitchen.com/recipe/dutch-brown-potato-chowder-236704,47.6447,352.6591,8.3293,15.1154,0,0,1,0,Belgian
Pita Chicken,http://allrecipes.com/recipe/8615/pita-chicken/,24.225,410.8988,6.3669,35.6254,0,0,0,1,US
Mint Chutney,http://www.geniuskitchen.com/recipe/mint-chutney-365741,59.0165,451.6,4.4205,23.9515,0,0,0,1,Indian Subcontinent
Fresh Cucumber Slices With Smoked Salmon and Wasabi Cream,http://www.geniuskitchen.com/recipe/fresh-cucumber-slices-with-smoked-salmon-and-wasabi-cream-431301,19.0835,443.945,10.6952,37.9724,0,0,0,1,Scandinavian
Vegetables Au Gratin,http://www.geniuskitchen.com/recipe/vegetables-au-gratin-138300,35.2812,342.4396,47.8557,2.8747,0,0,0,1,Scandinavian
Rice With Stuff in It,http://www.geniuskitchen.com/recipe/rice-with-stuff-in-it-312874,16.6215,465.19,6.8555,44.3906,0,0,0,1,Middle Eastern
Grilled Cuban Sandwich,http://www.geniuskitchen.com/recipe/grilled-cuban-sandwich-463367,16.3159,560.5405,52.5936,32.8567,0,0,0,1,Caribbean
Libbie's French Toast,http://www.geniuskitchen.com/recipe/libbies-french-toast-477255,58.9395,520.575,22.6263,21.1666,0,0,0,1,French
Baby Back Ribs With Hoisin Lemongrass,http://www.geniuskitchen.com/recipe/baby-back-ribs-with-hoisin-lemongrass-488725,118.5552,589.1912,9.5208,8.872,0,0,0,1,Chinese and Mongolian
Italian Grilled Cheese Sandwiches,http://allrecipes.com/recipe/54725/italian-grilled-cheese-sandwiches/,16.685,345.9326,10.8401,28.8456,0,0,0,1,Italian
Spicy and Creamy Vegetable Soup,http://allrecipes.com/recipe/228493/spicy-and-creamy-vegetable-soup/,51.3827,556.3602,10.5562,36.3504,0,0,0,1,Italian
Coq Au Riesling,http://www.geniuskitchen.com/recipe/coq-au-riesling-439065,12.4757,480.3883,16.9573,40.6904,0,0,0,1,French
Bucatini Amatriciana,http://www.geniuskitchen.com/recipe/bucatini-amatriciana-455468,27.6901,461.4422,27.4995,28.2939,0,0,0,1,Italian
Raita With Lots of Spices,http://www.geniuskitchen.com/recipe/raita-with-lots-of-spices-234304,23.5738,528.3435,17.3201,41.6395,0,0,0,1,Indian Subcontinent
Oven Roasted Tomato Sauce,http://www.geniuskitchen.com/recipe/oven-roasted-tomato-sauce-209601,42.2875,431.9169,8.8659,28.9119,1,1,0,0,UK
V's Marinara-Sauce Start to Finish,http://www.geniuskitchen.com/recipe/vs-marinara-sauce-start-to-finish-384687,32.2159,368.926,0.8342,27.1451,1,1,0,0,Italian
Tonno E Fagioli (Tuna and Beans),http://www.geniuskitchen.com/recipe/tonno-e-fagioli-tuna-and-beans-431054,24.365,581.438,5.7096,54.6732,0,0,0,1,Italian
Green Fettuccine With Prosciutto and Peas,http://www.geniuskitchen.com/recipe/green-fettuccine-with-prosciutto-and-peas-231724,13.8653,328.6742,17.834,23.0608,0,0,0,1,Italian
Lite Greek Pasta Salad,http://www.geniuskitchen.com/recipe/lite-greek-pasta-salad-239777,17.9123,533.4632,17.9664,44.7571,0,0,1,0,Greek
Slow Cooker Italian Turkey,http://allrecipes.com/recipe/58442/slow-cooker-italian-turkey/,16.2868,484.4276,91.6698,2.4935,0,0,0,1,Italian
Margarita Sorbet,http://www.geniuskitchen.com/recipe/margarita-sorbet-171017,124.0319,525.7704,0.9734,0.1975,0,0,0,1,Mexican
Apricot Applesauce  (Jewish),http://www.geniuskitchen.com/recipe/apricot-applesauce-jewish-377614,149.736,580.1067,3.3839,2.0146,1,1,0,0,Middle Eastern
Rhubarb & Rosewater Eton Mess,http://www.geniuskitchen.com/recipe/rhubarb-rosewater-eton-mess-532915,83.3361,449.658,30.7173,3.8531,0,0,0,1,UK
Carlings,http://www.geniuskitchen.com/recipe/carlings-223327,55.1409,459.733,30.3214,14.9585,0,0,0,1,UK
Baked Tomatoes Oregano,http://allrecipes.com/recipe/25243/baked-tomatoes-oregano/,77.4602,506.595,16.2402,17.8702,0,0,0,1,Italian
Tamago  Yaki (Sushi Omelette),http://www.geniuskitchen.com/recipe/tamago-yaki-sushi-omelette-119558,15.343,342.4665,25.3357,19.0351,0,0,0,1,Japanese
Light Beef Bolognese,http://www.geniuskitchen.com/recipe/light-beef-bolognese-98858,48.0026,591.05,59.0981,21.0382,0,0,0,1,South American
Chinese New Year Sugared Walnuts,http://www.geniuskitchen.com/recipe/chinese-new-year-sugared-walnuts-283900,60.5281,322.155,10.082,5.033,0,0,0,1,Chinese and Mongolian
Beef and Sun-Dried Tomato Roll-Ups,http://www.geniuskitchen.com/recipe/beef-and-sun-dried-tomato-roll-ups-81905,4.2,371.425,11.5857,34.8994,0,0,0,1,South American
Bubble and Squeak - Traditional British Fried Leftovers!,http://www.geniuskitchen.com/recipe/bubble-and-squeak-traditional-british-fried-leftovers-256493,20.0117,345.44,11.2375,27.305,0,0,1,0,UK
Spicy Lentil Pot,http://www.geniuskitchen.com/recipe/spicy-lentil-pot-234000,48.2405,326.638,6.206,14.6964,0,0,0,1,Rest Africa
Wild Rice Chicken Soup,http://www.geniuskitchen.com/recipe/wild-rice-chicken-soup-102530,36.5375,339.2072,34.6635,8.0518,0,0,0,1,Chinese and Mongolian
Authentic Thai Cashew Chicken,http://allrecipes.com/recipe/76512/authentic-thai-cashew-chicken/,42.3386,361.1576,17.7497,17.4227,0,0,0,1,Thai
Simplest Braised Cabbage - Low Carb,http://www.geniuskitchen.com/recipe/simplest-braised-cabbage-low-carb-346003,96.2458,478.296,21.1982,5.4911,1,1,0,0,Scandinavian
Mushroom Bolognese,http://allrecipes.com/recipe/214552/mushroom-bolognese/,16.4939,539.9668,51.7292,29.9532,0,0,0,1,Italian
Sweet and Sour Cucumber Salad,http://www.geniuskitchen.com/recipe/sweet-and-sour-cucumber-salad-249588,67.6926,368.347,23.0246,1.5639,0,1,0,0,Thai
Spinach Enchiladas Verde,http://allrecipes.com/recipe/51156/spinach-enchiladas-verde/,10.649,455.4,5.612,44.505,0,0,0,1,Mexican
Chicken & Egg Rice Bowl - Oyako-Don,http://www.geniuskitchen.com/recipe/chicken-egg-rice-bowl-oyako-don-486812,18.2646,431.6635,42.3054,20.45,0,0,0,1,Japanese
Grilled Caribbean Chicken With Pineapple Salsa,http://www.geniuskitchen.com/recipe/grilled-caribbean-chicken-with-pineapple-salsa-503417,15.1767,531.3385,1.4889,54.7506,0,0,0,1,Caribbean
Healthy Stuffed Vegetarian Quesadillas,http://www.geniuskitchen.com/recipe/healthy-stuffed-vegetarian-quesadillas-477591,84.5987,472.435,9.1459,12.0144,0,0,0,1,Mexican
Molasses and Cream Coffee,http://www.geniuskitchen.com/recipe/molasses-and-cream-coffee-324605,44.7487,345.3504,8.5977,15.6598,0,0,1,0,Canadian
Tasty Slow Cooker Pulled Pork,http://allrecipes.com/recipe/241144/tasty-slow-cooker-pulled-pork/,108.721,447.55,1.6815,2.238,0,0,0,1,US
Tangy Tomatillo Sauce,http://www.geniuskitchen.com/recipe/tangy-tomatillo-sauce-52588,54.6528,448.6682,14.6558,23.9936,0,0,0,1,Mexican
Deep Dish (Lisa) Pizza!,http://www.geniuskitchen.com/recipe/deep-dish-lisa-pizza-40145,27.88,551.363,31.2784,37.2788,0,0,0,1,Italian
"Tomato, Corn and Avocado Salsa",http://allrecipes.com/recipe/139722/tomato-corn-and-avocado-salsa/,57.4175,523.9846,7.8051,30.0334,1,1,0,0,Mexican
Easiest Chicken Tagine in the World,http://www.geniuskitchen.com/recipe/easiest-chicken-tagine-in-the-world-134903,17.4643,415.624,2.4631,38.9123,0,0,0,1,Rest Africa
Colombian Chicken Stew (Ajiaco),http://allrecipes.com/recipe/186515/colombian-chicken-stew-ajiaco/,72.3766,352.75,9.9932,3.2689,0,0,0,1,South American
Drunken South of the Border Welsh Rarebit- Fondue,http://www.geniuskitchen.com/recipe/drunken-south-of-the-border-welsh-rarebit-fondue-25115,5.4638,415.7625,56.5361,17.6013,0,0,0,1,UK
Ginger Butternut Squash Casserole,http://www.geniuskitchen.com/recipe/ginger-butternut-squash-casserole-15818,96.9334,514.5752,12.2305,15.1104,0,0,0,1,Canadian
Nopalitos Con Papas,http://allrecipes.com/recipe/160697/nopalitos-con-papas/,18.8495,316.4752,2.612,27.5628,1,1,0,0,Mexican
Homemade Ravioli,http://www.geniuskitchen.com/recipe/homemade-ravioli-10798,62.253,586.6,35.7078,19.8968,0,0,0,1,Italian
Dave's Perfect Pasta,http://www.geniuskitchen.com/recipe/daves-perfect-pasta-12604,43.0481,459.118,58.7383,5.2708,0,0,1,0,Italian
Pizza Biscuit Bake,http://www.geniuskitchen.com/recipe/pizza-biscuit-bake-160553,77.1001,556.876,24.1586,16.6685,0,0,0,1,Italian
Panera Bread Tomato Mozzarella Salad,http://www.geniuskitchen.com/recipe/panera-bread-tomato-mozzarella-salad-176451,31.0073,368.6284,15.5438,20.2981,0,0,0,1,Italian
West Indian Colada,http://www.geniuskitchen.com/recipe/west-indian-colada-130923,17.1753,345.9393,5.776,17.1338,0,0,1,0,Indian Subcontinent
Supper Salad,http://www.geniuskitchen.com/recipe/supper-salad-460178,82.5622,574.9477,13.535,24.8541,0,0,0,1,Irish
Mexican Green Rice(Vegetarian),http://www.geniuskitchen.com/recipe/mexican-green-rice-vegetarian-432180,85.8337,473.9943,2.3173,14.0438,1,1,0,0,Chinese and Mongolian
Chicken Fillets with Snow Peas,http://www.geniuskitchen.com/recipe/chicken-fillets-with-snow-peas-36376,14.2162,560.6,6.7218,57.2818,0,0,0,1,Thai
Mozzarella Chicken Marsala,http://allrecipes.com/recipe/23728/mozzarella-chicken-marsala/,60.3175,422.55,34.431,5.622,0,0,0,1,Italian
Wolf Pack Margarita,http://www.geniuskitchen.com/recipe/wolf-pack-margarita-512006,38.184,419.665,15.467,22.5725,0,0,0,1,Mexican
Cajun Sweet Potato Fries,http://allrecipes.com/recipe/257354/cajun-sweet-potato-fries/,5.2651,411.9615,2.6746,43.5394,1,1,0,0,US
Freezer French - Toasted Muffins,http://www.geniuskitchen.com/recipe/freezer-french-toasted-muffins-294962,31.7224,558.24,29.9488,34.6504,0,0,0,1,French
Quick Chicken Piccata,http://allrecipes.com/recipe/220751/quick-chicken-piccata/,4.6551,559.52,0.7786,61.7733,0,0,0,1,Italian
Baked Dijon Salmon,http://www.geniuskitchen.com/recipe/baked-dijon-salmon-222559,29.8581,517.5342,34.7964,30.9274,0,0,0,1,Canadian
Poppy Seed Dressing,http://www.geniuskitchen.com/recipe/poppy-seed-dressing-23155,37.9396,311.0794,1.7267,17.3458,1,1,0,0,Caribbean
Blueberry Cake,http://www.geniuskitchen.com/recipe/blueberry-cake-458565,57.2564,523.526,19.9422,26.33,0,0,0,1,Australian
Sourdough Dinner Rolls,http://www.geniuskitchen.com/recipe/sourdough-dinner-rolls-99966,28.8706,369.504,4.2984,27.162,0,0,0,1,Canadian
Grilled Chicken Salad,http://www.geniuskitchen.com/recipe/grilled-chicken-salad-37195,14.7631,348.3147,18.4591,25.0931,0,0,0,1,Canadian
Indian Sweet Bread,http://allrecipes.com/recipe/20034/indian-sweet-bread/,49.99,310.732,0,13.6,0,0,0,1,Indian Subcontinent
Chicken (Turkey) a La King in Toast Cups,http://www.geniuskitchen.com/recipe/chicken-turkey-a-la-king-in-toast-cups-72784,56.9752,495.4415,20.0268,23.3485,0,0,0,1,Canadian
Goat Cheese Quesadillas,http://www.geniuskitchen.com/recipe/goat-cheese-quesadillas-300335,6.8849,573.4393,22.2264,51.9235,0,0,0,1,Mexican
How to Make Turkey Manicotti,http://allrecipes.com/recipe/235159/how-to-make-turkey-manicotti/,8.35,594.8165,40.5038,43.961,0,0,0,1,Italian
Smoky Split Pea Soup,http://www.geniuskitchen.com/recipe/smoky-split-pea-soup-506947,39.0323,421.1234,7.732,28.4359,0,0,0,1,Irish
Apple-coconut Smoothie,http://www.geniuskitchen.com/recipe/apple-coconut-smoothie-96546,51.8504,320.0697,4.8177,11.6629,0,0,0,1,Canadian
Vegetable Masala,http://allrecipes.com/recipe/20793/vegetable-masala/,69.7643,449.5385,14.9012,16.9012,0,0,0,1,Indian Subcontinent
Emeril's Caipirinha,http://www.geniuskitchen.com/recipe/emerils-caipirinha-455021,100.798,402.99,0,0,1,1,0,0,South American
Ted's Lite Frozen Fruit Ice Milk,http://www.geniuskitchen.com/recipe/teds-lite-frozen-fruit-ice-milk-31765,98.0844,394.81,6.5261,2.5665,0,0,0,1,Canadian
"Feta, Cucumber and Spinach Pita Sandwiches",http://www.geniuskitchen.com/recipe/feta-cucumber-and-spinach-pita-sandwiches-283372,17.3335,386.088,23.0747,27.1199,0,0,0,1,Greek
Ginger Garlic Paste,http://www.geniuskitchen.com/recipe/ginger-garlic-paste-422497,37.6153,389.7547,29.6703,14.6398,1,1,0,0,Indian Subcontinent
Pollo Oreganato (Oregano Chicken),http://www.geniuskitchen.com/recipe/pollo-oreganato-oregano-chicken-466861,6.4019,499.4165,0.5501,54.2794,0,0,0,1,Italian
Mom's Easy Beef Soup,http://www.geniuskitchen.com/recipe/moms-easy-beef-soup-323460,21.6874,501.2733,94.8631,3.1172,0,0,0,1,South American
Sopa Seca de Tortilla,http://www.geniuskitchen.com/recipe/sopa-seca-de-tortilla-24666,14.8178,398.87,4.0048,37.217,0,0,0,1,Mexican
